Date,Open,High,Low,Close,Volume,Adj Close
2007-05-07,472.14082,472.820821,466.47080300000005,467.270789,6062700,233.40199199999998
2007-05-08,466.130788,468.170788,464.73078200000003,466.810788,5831900,233.17222200000003
2007-05-09,466.150791,471.730811,463.880805,469.250812,7808800,234.39101499999998
2007-05-10,467.040804,469.49081399999994,461.020785,461.4708,7400100,230.504895
2007-05-11,461.830788,467.00079800000003,461.000782,466.74079400000005,5910100,233.13726
2007-05-14,465.480807,467.51079100000004,460.0008,461.780796,7774300,230.65973799999998
2007-05-15,461.96079000000003,462.54080700000003,457.410771,458.000775,8268800,228.77161600000002
2007-05-16,462.00079500000004,473.140803,459.02079000000003,472.610807,13157500,236.069334
2007-05-17,472.46080199999994,475.220809,470.810809,470.96081399999997,9356100,235.24516200000002
2007-05-18,472.030821,472.700804,469.750818,470.32081900000003,7419400,234.92548399999998
2007-05-21,469.53081900000006,479.20082699999995,466.720791,470.600796,12364700,235.06533199999998
2007-05-22,473.000814,479.01081600000003,473.000814,475.86080300000003,7706700,237.69270899999998
2007-05-23,480.82083200000005,483.41083,473.750809,473.97080800000003,10158300,236.74865499999999
2007-05-24,475.15081399999997,479.20082699999995,471.50079500000004,474.330826,8378400,236.928484
2007-05-25,479.700833,484.950824,477.270826,483.520829,10736900,241.51889599999998
2007-05-29,485.000846,491.80084800000003,484.000833,487.110841,10475000,243.312108
2007-05-30,484.50084000000004,498.840851,483.00082000000003,498.60084900000004,14545800,249.051373
2007-05-31,500.56087,508.78087999999997,497.060855,497.910863,17915400,248.706725
2007-06-01,501.00086799999997,505.020861,497.93086600000004,500.40084800000005,9633800,249.950474
2007-06-04,497.910863,510.510884,497.590851,507.07087800000005,14255200,253.28215699999998
2007-06-05,509.75087300000007,519.000916,506.61087699999996,518.840894,20972400,259.16128599999996
2007-06-06,516.750871,520.7808809999999,515.2608690000001,518.25086,15832400,258.86656400000004
2007-06-07,519.75091,526.5009200000001,512.510879,515.060903,21340600,257.273178
2007-06-08,516.200904,519.6408799999999,509.46088,515.490854,12764000,257.48793900000004
2007-06-11,514.0208849999999,518.25086,510.00086100000004,511.34089000000006,9330100,255.41502999999997
2007-06-12,508.710886,511.670888,503.170871,504.77087300000005,12887000,252.13330299999998
2007-06-13,507.09088099999997,508.540878,498.690846,505.24085999999994,14120600,252.368062
2007-06-14,505.380879,505.880855,501.700871,502.840872,9277000,251.169267
2007-06-15,508.19087699999994,509.000879,501.230853,505.890872,12394400,252.692743
2007-06-18,506.18086500000004,516.000877,504.240878,515.2008910000001,9707900,257.343103
2007-06-19,514.010899,517.250909,511.54088600000006,514.310909,8743200,256.898556
2007-06-20,516.960885,518.750897,509.06088700000004,509.97087300000004,8708800,254.730706
2007-06-21,510.980871,515.290888,506.28087800000003,514.1108820000001,8852400,256.798642
2007-06-22,516.4209030000001,524.9908839999999,516.10086,524.980898,14461300,262.228221
2007-06-25,528.9808879999999,534.99089,523.3809269999999,527.420922,15909300,263.447014
2007-06-26,532.730921,533.200939,526.240916,530.260939,11421500,264.865604
2007-06-27,525.00087,527.9909230000001,519.560869,526.2909070000001,12292000,262.882571
2007-06-28,524.8809150000001,529.500898,523.800892,525.010918,8368000,262.243216
2007-06-29,526.0209169999999,527.400889,519.4608860000001,522.700896,7790200,261.089359
2007-07-02,525.490921,531.850925,524.200885,530.380894,7001200,264.925522
2007-07-03,531.060925,534.4009179999999,527.500933,534.34094,3757500,266.903567
2007-07-05,535.560891,544.400924,532.150935,541.630932,9922700,270.544921
2007-07-06,541.2509110000001,543.870929,538.730937,539.400921,5514400,269.431029
2007-07-09,543.000918,548.740929,540.260945,542.56092,7487500,271.00945
2007-07-10,543.7909179999999,547.000908,541.650904,543.3409330000001,7740800,271.399068
2007-07-11,543.6109240000001,546.500932,540.0109269999999,544.470949,6643300,271.963511
2007-07-12,545.860907,547.3209519999999,540.22094,545.330912,6908900,272.393063
2007-07-13,547.910924,552.6709559999999,547.2509269999999,552.160933,10513300,275.804662
2007-07-16,550.300957,558.580975,549.31093,552.990938,13248300,276.21925
2007-07-17,555.0409549999999,557.730937,552.380932,555.00095,8689500,277.223252
2007-07-18,553.8909679999999,554.500974,543.8109509999999,549.500971,12205500,274.47601000000003
2007-07-19,553.460956,553.520933,542.240938,548.590955,22337700,274.021456
2007-07-20,511.90087300000005,523.1809,509.500885,520.1208839999999,35677700,259.80064100000004
2007-07-23,519.010902,520.000867,512.150892,512.510879,12761000,255.99944
2007-07-24,509.300858,518.69092,507.110884,514.000851,11185900,256.743682
2007-07-25,516.980857,517.020862,505.5608730000001,509.760859,11131400,254.62580400000002
2007-07-26,508.740874,512.5908900000001,498.88085700000005,508.00086600000003,13818300,253.74668599999998
2007-07-27,508.530861,516.6208690000001,505.50086500000003,511.890887,11059400,255.689754
2007-07-30,512.920889,519.34087,510.50086799999997,516.110907,7956200,257.797656
2007-07-31,520.230914,520.440866,510.00086100000004,510.00086100000004,8572900,254.745685
2007-08-01,510.50086799999997,516.5109,508.14088499999997,512.940892,8889500,256.214232
2007-08-02,513.720875,514.9908780000001,509.000879,511.010891,6333400,255.25019500000002
2007-08-03,510.050883,513.200866,503.000863,503.000863,6376100,251.249182
2007-08-06,503.000863,510.150866,502.50085700000005,510.00086100000004,7330300,254.745685
2007-08-07,509.75087300000007,519.880912,509.040884,516.02091,8560500,257.752703
2007-08-08,519.34087,525.780884,517.0908870000001,525.780884,8168000,262.627814
2007-08-09,520.8009139999999,526.8209019999999,514.630891,514.730874,9729200,257.108329
2007-08-10,510.18088600000004,518.720878,505.63086699999997,515.750859,11794300,257.617812
2007-08-13,519.540897,519.75091,513.030889,515.500901,6382300,257.492958
2007-08-14,515.720901,517.400883,508.00086600000003,508.60088600000006,7294500,254.046397
2007-08-15,509.000879,511.690891,496.710854,497.55084500000004,10859500,248.526896
2007-08-16,492.02084699999995,496.43084699999997,480.460813,491.52084,17355900,245.51490499999997
2007-08-17,497.440846,501.00086799999997,491.65084299999995,500.040861,10999800,249.77066000000002
2007-08-20,502.460851,502.56086500000004,496.00086500000003,497.92084900000003,5414700,248.71171299999997
2007-08-21,498.94086500000003,508.160857,497.77084400000007,506.61087699999996,7248200,253.05238599999998
2007-08-22,509.960886,516.250896,509.25086699999997,512.7508809999999,6529700,256.119321
2007-08-23,516.000877,516.130879,507.000884,512.190867,6176400,255.839594
2007-08-24,512.6108929999999,515.550893,508.50087300000007,515.000864,4963800,257.24318900000003
2007-08-27,514.4308639999999,517.450874,511.400867,513.2608740000001,4667500,256.374063
2007-08-28,511.53086900000005,514.980892,505.790858,506.40086399999996,6572200,252.947485
2007-08-29,507.840875,513.300879,507.23086900000004,512.880884,5117600,256.184258
2007-08-30,512.360874,515.400857,510.580879,511.400867,5323200,255.44498900000002
2007-08-31,513.100883,516.500914,511.470892,515.250883,5977400,257.368073
2007-09-04,515.020898,528.000909,514.620905,525.150906,7415000,262.31314
2007-09-05,523.400899,529.480926,522.250912,527.800882,6650600,263.636804
2007-09-06,529.360909,529.830927,518.2408740000001,523.5209150000001,7278900,261.498959
2007-09-07,517.8609150000001,521.240913,516.8008629999999,519.350917,7354600,259.416043
2007-09-10,521.2809179999999,522.070918,510.88088899999997,514.480855,6475700,256.983444
2007-09-11,516.990904,521.650892,515.730887,521.33091,5427400,260.40505
2007-09-12,520.530863,527.980876,519.000916,522.650904,5994300,261.064388
2007-09-13,524.060896,527.210909,523.220905,524.780871,3796200,262.128307
2007-09-14,523.200872,530.270925,522.220892,528.750903,5550400,264.11134
2007-09-17,526.530878,529.2808980000001,524.070882,525.30088,4411300,262.388052
2007-09-18,526.520892,537.250921,524.270909,535.270928,8462900,267.368096
2007-09-19,539.2709179999999,549.450918,538.86094,546.8509339999999,11095100,273.152315
2007-09-20,547.000908,556.8009490000001,546.030915,552.8309780000001,11091300,276.13935
2007-09-21,556.3409780000001,560.7909530000001,552.8309780000001,560.100936,16083400,279.77069700000004
2007-09-24,561.0009660000001,571.461003,560.000953,568.020967,10633600,283.72675699999996
2007-09-25,564.000943,569.560961,562.860942,569.000946,5481600,284.216257
2007-09-26,570.400952,571.790972,563.810963,568.160955,6717100,283.796681
2007-09-27,571.730994,571.74098,565.78097,567.5009570000001,4128000,283.467012
2007-09-28,567.000982,569.550975,564.120959,567.270972,5298700,283.352134
2007-10-01,569.971001,584.351018,569.610952,582.551019,9457800,290.984525
2007-10-02,583.381024,596.81102,580.011012,584.391023,14187900,291.903608
2007-10-03,586.250999,588.991033,580.361014,584.020989,7788000,291.718776
2007-10-04,585.0910259999999,585.0910259999999,577.060965,579.030972,5995700,289.22626
2007-10-05,587.111024,596.0010480000001,587.01098,594.051014,10175300,296.728778
2007-10-08,595.001035,610.2610490000001,593.951031,609.621024,10093600,304.506006
2007-10-09,615.111078,623.781042,608.391026,615.181041,17601200,307.283237
2007-10-10,621.361051,625.6810839999999,616.801046,625.391061,10811500,312.383147
2007-10-11,633.641059,641.411116,609.001032,622.001076,23686300,310.689848
2007-10-12,623.981069,638.4010910000001,618.2410570000001,637.391092,13698500,318.377169
2007-10-15,638.471116,639.861074,615.551076,620.111081,13939500,309.74579500000004
2007-10-16,618.491076,625.9210559999999,611.991023,616.0010599999999,12095700,307.692837
2007-10-17,630.451102,634.001108,621.591036,633.481099,12106100,316.424125
2007-10-18,635.4111,641.3711099999999,628.5010679999999,639.6211030000001,24670400,319.491061
2007-10-19,654.5611349999999,658.4911,643.231087,644.711103,31696200,322.033518
2007-10-22,638.6710820000001,655.001133,636.281111,650.751124,13378700,325.050512
2007-10-23,661.2511059999999,677.601191,660.0011360000001,675.7711730000001,13638200,337.54803799999996
2007-10-24,672.7111570000001,677.471189,659.561138,675.821164,14863800,337.573009
2007-10-25,678.681153,678.971177,663.551142,668.5111400000001,11634300,333.921648
