Date,Open,High,Low,Close,Volume,Adj Close
2008-03-25,119.099998,119.099998,117.150002,117.970001,8443600,95.97519
2008-03-26,117.589996,117.970001,114.959999,116.910004,9617100,95.11282299999999
2008-03-27,116.019997,116.199997,114.510002,115.519997,8437200,93.981974
2008-03-28,115.860001,116.75,114.209999,114.57,6600900,93.209099
2008-03-31,114.150002,115.870003,113.339996,115.139999,9707200,93.672825
2008-04-01,115.199997,118.370003,114.970001,116.489998,11875400,94.771125
2008-04-02,116.839996,116.879997,113.980003,114.809998,8007600,93.40435
2008-04-03,114.349998,116.82,113.860001,116.019997,7052900,94.388752
2008-04-04,116.050003,116.58000200000001,114.599998,115.760002,5733200,94.17723199999999
2008-04-07,116.370003,117.370003,115.82,116.309998,6181200,94.624684
2008-04-08,115.720001,116.879997,115.279999,116.269997,7283300,94.592141
2008-04-09,116.5,117.720001,115.720001,116.769997,6819100,94.998919
2008-04-10,116.93,119.220001,116.879997,118.779999,9149300,96.634168
2008-04-11,117.309998,117.800003,115.510002,116.0,9556800,94.372484
2008-04-14,116.199997,117.940002,115.949997,117.279999,7745600,95.41383499999999
2008-04-15,117.099998,117.66999799999999,115.540001,117.16999799999999,8642000,95.324343
2008-04-16,118.150002,120.470001,117.16999799999999,120.470001,19317700,98.00908000000001
2008-04-17,122.389999,123.720001,120.699997,123.08000200000001,18999100,100.13246099999999
2008-04-18,123.91999799999999,125.0,123.150002,124.400002,12490800,101.206355
2008-04-21,123.620003,124.510002,122.050003,124.349998,6952800,101.165674
2008-04-22,123.870003,124.349998,123.010002,123.66999799999999,5417500,100.61245600000001
2008-04-23,123.690002,124.779999,122.639999,123.599998,7593300,100.55550799999999
2008-04-24,123.379997,124.900002,122.730003,124.190002,5996700,101.03550899999999
2008-04-25,124.5,124.5,122.059998,123.08000200000001,6313400,100.13246099999999
2008-04-28,122.610001,123.050003,121.639999,121.690002,5605200,99.00161899999999
2008-04-29,122.040001,123.199997,122.040001,122.849998,7226000,99.945341
2008-04-30,123.339996,123.5,120.5,120.699997,8128300,98.19619399999999
2008-05-01,121.059998,124.43,121.059998,123.610001,8230200,100.563645
2008-05-02,123.300003,124.0,121.760002,123.18,6916600,100.21381600000001
2008-05-05,122.290001,123.25,121.739998,122.029999,6359300,99.278225
2008-05-06,121.5,123.339996,120.779999,122.82,5910400,99.920935
2008-05-07,122.779999,124.980003,122.410004,124.139999,11406800,101.407659
2008-05-08,124.199997,125.16999799999999,123.699997,124.91999799999999,9794000,102.044825
2008-05-09,124.370003,124.650002,123.629997,124.059998,5502900,101.34230699999999
2008-05-12,123.82,125.989998,123.559998,125.239998,8666800,102.306227
2008-05-13,125.120003,126.699997,125.029999,126.58000200000001,9693400,103.400851
2008-05-14,126.519997,128.830002,126.199997,127.519997,8888300,104.168716
2008-05-15,127.33000200000001,128.679993,126.900002,128.46000700000002,7227900,104.93659199999999
2008-05-16,128.46000700000002,128.479996,126.800003,127.82,6372100,104.413783
2008-05-19,127.68,128.21000700000002,126.050003,126.489998,6385200,103.327329
2008-05-20,126.050003,126.050003,124.449997,125.18,7017700,102.257216
2008-05-21,125.050003,126.400002,123.019997,123.620003,8333900,100.982883
2008-05-22,123.550003,125.349998,123.550003,124.699997,5031300,101.86511
2008-05-23,124.349998,124.910004,123.769997,124.199997,4701500,101.45666999999999
2008-05-27,124.010002,127.379997,124.0,127.32,6989200,104.005342
2008-05-28,127.5,129.53999299999998,126.989998,129.53999299999998,9875600,105.81881299999999
2008-05-29,128.759995,129.990005,128.66000400000001,129.71000700000002,7561500,105.95769399999999
2008-05-30,129.220001,129.990005,128.800003,129.429993,8652900,105.72895600000001
2008-06-02,128.490005,129.369995,126.699997,127.360001,7599300,104.03801800000001
2008-06-03,127.470001,129.0,127.459999,127.839996,7238200,104.43011800000001
2008-06-04,127.870003,128.5,126.449997,127.550003,6432300,104.19322700000001
2008-06-05,127.410004,129.03999299999998,127.199997,128.470001,6153300,104.94475700000001
2008-06-06,127.769997,128.139999,124.739998,124.940002,7886200,102.061166
2008-06-09,125.379997,126.18,124.059998,125.860001,5584000,102.812696
2008-06-10,124.879997,126.720001,124.629997,125.940002,5384200,102.87804799999999
2008-06-11,125.900002,125.900002,122.860001,123.25,7207200,100.680635
2008-06-12,123.849998,125.089996,123.129997,123.849998,6748600,101.170762
2008-06-13,124.41999799999999,126.57,124.150002,126.150002,6379600,103.049592
2008-06-16,125.459999,127.139999,124.650002,126.709999,6280200,103.507044
2008-06-17,127.099998,127.099998,124.620003,125.099998,5277900,102.191864
2008-06-18,124.550003,125.43,123.699997,124.160004,6614700,101.42399999999999
2008-06-19,123.66999799999999,125.620003,122.360001,125.019997,7570200,102.126512
2008-06-20,124.809998,125.019997,122.5,122.739998,9624900,100.26402399999999
2008-06-23,123.0,124.5,122.400002,123.459999,5852300,100.852179
2008-06-24,123.08000200000001,124.25,121.900002,123.459999,7552900,100.852179
2008-06-25,123.66999799999999,125.83000200000001,123.199997,124.58000200000001,7131500,101.767089
2008-06-26,123.43,123.82,120.760002,121.129997,9710600,98.948844
2008-06-27,121.019997,122.050003,118.260002,120.050003,11660400,98.06661700000001
2008-06-30,120.029999,120.220001,118.150002,118.529999,8439000,96.824954
2008-07-01,117.5,119.360001,116.599998,119.269997,10069400,97.42944399999999
2008-07-02,118.410004,120.550003,118.120003,119.099998,8093200,97.290576
2008-07-03,119.949997,120.779999,117.889999,119.540001,6115200,97.65000500000001
2008-07-07,119.620003,122.639999,119.620003,121.5,9131100,99.251092
2008-07-08,120.550003,123.989998,120.550003,123.879997,9813300,101.195268
2008-07-09,124.209999,124.5,120.400002,120.400002,9506700,98.352524
2008-07-10,120.660004,123.540001,120.660004,123.18,10053600,100.623453
2008-07-11,121.800003,123.739998,120.57,122.120003,8841400,99.757561
2008-07-14,123.510002,124.25,121.239998,121.540001,8317400,99.28376800000001
2008-07-15,121.0,124.5,119.900002,123.199997,10710500,100.639788
2008-07-16,122.809998,126.889999,122.25,125.940002,9898800,102.87804799999999
2008-07-17,126.389999,126.959999,124.0,126.519997,12298200,103.351834
2008-07-18,125.809998,130.0,125.41999799999999,129.889999,18317800,106.104727
2008-07-21,129.830002,129.899994,127.639999,128.66000400000001,7779600,105.099966
2008-07-22,127.5,130.0,127.260002,130.0,11428600,106.194584
2008-07-23,129.779999,130.330002,128.28999299999998,129.520004,10230300,105.802485
2008-07-24,129.059998,130.929993,128.800003,130.0,8946300,106.194584
2008-07-25,129.0,129.899994,128.0,128.529999,7565500,104.99376799999999
2008-07-28,127.690002,128.440002,126.129997,126.25,6096800,103.131279
2008-07-29,126.540001,128.169998,126.25,127.660004,5979400,104.283085
2008-07-30,128.119995,129.0,127.089996,128.860001,5826100,105.26333999999999
2008-07-31,128.100006,129.5,127.739998,127.980003,5857300,104.544487
2008-08-01,128.520004,129.300003,126.279999,126.639999,4939700,103.449862
2008-08-04,126.769997,128.100006,126.25,127.559998,5994900,104.201392
2008-08-05,128.199997,128.899994,127.08000200000001,128.869995,6969900,105.27150400000001
2008-08-06,128.449997,129.5,127.75,129.16000400000001,6253800,105.91935500000001
2008-08-07,128.300003,129.970001,127.900002,129.050003,6633500,105.82914699999999
2008-08-08,128.5,129.880005,127.629997,128.809998,8561800,105.632328
2008-08-11,128.429993,128.429993,125.75,126.599998,7490400,103.819989
2008-08-12,126.010002,126.5,124.400002,125.220001,6996800,102.688304
2008-08-13,125.0,126.989998,124.75,125.800003,5857800,103.163942
2008-08-14,125.010002,128.25,124.800003,126.940002,6813000,104.098814
2008-08-15,127.07,127.190002,125.349998,126.360001,5566200,103.623176
2008-08-18,126.489998,127.0,123.68,124.589996,5970000,102.17166
2008-08-19,123.629997,124.790001,122.010002,122.559998,9311600,100.50693299999999
2008-08-20,123.5,123.970001,122.010002,122.510002,6871600,100.46593399999999
2008-08-21,121.58000200000001,123.43,121.550003,122.989998,6315000,100.859561
2008-08-22,123.300003,125.349998,122.800003,124.93,5989200,102.450485
2008-08-25,124.480003,124.93,122.699997,122.860001,5827400,100.752955
2008-08-26,122.58000200000001,122.849998,121.5,122.5,6218200,100.45773100000001
2008-08-27,122.41999799999999,124.849998,122.18,123.379997,5843800,101.179385
2008-08-28,124.059998,125.449997,123.58000200000001,124.58000200000001,5448200,102.163464
2008-08-29,123.709999,123.989998,121.629997,121.730003,7156000,99.826286
2008-09-02,122.870003,124.0,117.900002,118.410004,11749800,97.10367600000001
2008-09-03,118.339996,118.650002,115.150002,118.339996,11316600,97.046266
2008-09-04,117.989998,118.900002,114.900002,115.0,10133800,94.30725799999999
2008-09-05,114.150002,115.089996,113.16999799999999,114.33000200000001,8811400,93.757817
2008-09-08,118.0,118.279999,115.139999,117.290001,10452800,96.185203
2008-09-09,117.779999,118.099998,115.0,115.040001,8106300,94.34006099999999
2008-09-10,116.400002,119.949997,116.099998,118.040001,11852200,96.800251
2008-09-11,116.599998,119.370003,116.110001,119.199997,9737400,97.751521
2008-09-12,118.660004,119.279999,116.82,118.970001,6635100,97.56291
2008-09-15,115.360001,118.410004,115.190002,115.190002,9908300,94.463072
2008-09-16,113.730003,117.639999,113.32,116.050003,13673200,95.168327
2008-09-17,114.790001,115.5,110.610001,111.470001,12298000,91.412436
2008-09-18,112.910004,118.589996,111.040001,115.120003,15995000,94.405668
2008-09-19,119.589996,124.0,117.5,118.849998,14432600,97.4645
2008-09-22,118.449997,120.139999,116.019997,116.209999,8844000,95.299534
2008-09-23,116.209999,118.16999799999999,114.139999,115.360001,8012800,94.60248100000001
2008-09-24,116.93,118.16999799999999,114.260002,116.459999,6574100,95.50455
2008-09-25,117.75,121.989998,116.120003,120.110001,6539200,98.497781
2008-09-26,117.209999,121.010002,117.010002,119.41999799999999,4760500,97.931936
2008-09-29,117.440002,118.43,109.949997,114.459999,9586700,93.864423
2008-09-30,115.83000200000001,116.959999,111.809998,116.959999,18991900,95.91458100000001
2008-10-01,115.510002,116.800003,107.75,110.129997,13134400,90.313549
2008-10-02,108.480003,109.970001,103.040001,104.739998,11458200,85.89340899999999
2008-10-03,105.160004,110.949997,103.029999,103.440002,9637900,84.827331
2008-10-06,101.209999,103.0,96.599998,100.620003,11521400,82.514753
2008-10-07,101.5,102.620003,94.239998,95.650002,11416100,78.439038
2008-10-08,91.510002,97.480003,89.980003,90.550003,17980400,74.25671700000001
2008-10-09,95.290001,95.309998,88.230003,89.0,21293600,72.985617
2008-10-10,87.410004,91.660004,83.510002,87.75,24637400,71.960538
2008-10-13,90.440002,93.610001,86.949997,92.209999,17101600,75.61801899999999
2008-10-14,96.41999799999999,99.0,92.0,93.599998,15114200,76.757906
2008-10-15,92.769997,95.290001,87.709999,88.290001,11330800,72.403373
2008-10-16,89.379997,92.0,84.349998,91.519997,16271300,75.052173
2008-10-17,91.75,95.910004,87.709999,90.779999,15230700,74.445329
2008-10-20,92.209999,93.309998,89.33000200000001,92.510002,9747100,75.86404
2008-10-21,92.220001,92.459999,88.57,88.860001,9716400,72.870809
2008-10-22,87.0,87.589996,80.800003,83.599998,14198100,68.557275
2008-10-23,84.089996,85.889999,81.0,84.349998,12358000,69.172322
2008-10-24,79.269997,84.309998,78.82,82.07,12287300,67.30258
2008-10-27,80.269997,84.5,79.010002,79.660004,11099100,65.326231
2008-10-28,81.400002,87.610001,79.519997,87.279999,14205900,71.575108
2008-10-29,87.739998,91.0,86.25,88.199997,12692000,72.329564
2008-10-30,91.010002,92.400002,88.900002,90.690002,12033800,74.371526
2008-10-31,90.900002,94.190002,89.029999,92.970001,10506300,76.24126899999999
